product_id,name,category,size,desc,color,quantity,price,pic,link
2614,Casual Tote,Clothing,XL,A light grey casual tote bag with dual handles and side bow details.,Grey,0,32.76,2614.jpg,https://drive.google.com/file/d/1qLnGZ1NI5pZwF6HBUPqYOyAVPcw7aPil/view?usp=drivesdk
2615,Graphic T-shirt,Clothing,L,Black short-sleeve T-shirt featuring a colorful graphic print on the front.,Black,19,13.12,2615.jpg,https://drive.google.com/file/d/1fPMXNM_PpwgQ3FuN6hxiERWeWVIqWbDd/view?usp=drivesdk
2616,Striped Dress,Clothing,XL,A black and white striped dress with three-quarter sleeves and front pockets.,Black,50,46.92,2616.jpg,https://drive.google.com/file/d/14KlO1_Y-OiQumLX3D15haJ2Or7jQ8VTK/view?usp=drivesdk
2617,Sleeveless Dress,Clothing,L,A sleeveless white dress with a draped neckline.,White,24,28.19,2617.jpg,https://drive.google.com/file/d/17yqhBCo4M488-eV1qujSTMLF6OS8JgQo/view?usp=drivesdk
2618,Casual Tunic Dress,Clothing,M,"A loose-fitting casual tunic dress with a wide neckline and three-quarter sleeves, featuring a darker hemline.",Gray,18,38.89,2618.jpg,https://drive.google.com/file/d/1RsaJujsUbZcIGRWgoiMthKEJpf6dQeeY/view?usp=drivesdk
2619,Floral Saree,Clothing,XL,A blue saree with intricate floral patterns and border detailing.,Blue,5,19.24,2619.jpg,https://drive.google.com/file/d/1sMMWYoUV0ry0YXVmTDlCCBR6QsqMsKhi/view?usp=drivesdk
2620,Knitted Vest,Clothing,XL,A grey knitted sleeveless vest with buttons down the front and two front pockets.,Grey,37,31.86,2620.jpg,https://drive.google.com/file/d/1l3rDJMgKT2egQN7LbsxqcGzUCJR9th0-/view?usp=drivesdk
2621,Purple Top,Clothing,L,A short-sleeved purple top with decorative detailing on the front.,Purple,14,27.13,2621.jpg,https://drive.google.com/file/d/18Ov1sSEu1BZBfZ_kcIv1CGh9zpfdE9po/view?usp=drivesdk
2622,One-Shoulder Dress,Clothing,M,"A short, one-shoulder dress with a black and white animal print pattern.",Black,1,49.7,2622.jpg,https://drive.google.com/file/d/1EMYY3whm4znBRjQaGHz37ZBde2CUH4-0/view?usp=drivesdk
2623,Hooded Windbreaker,Clothing,XL,A navy blue hooded windbreaker jacket with a light gray inner lining and elastic cuffs.,Navy Blue,24,11.12,2623.jpg,https://drive.google.com/file/d/1itqp-OD0yjA5w2gzAmfPV4iB-x1iObvC/view?usp=drivesdk
2624,Blue Handbag,Clothing,S,A shiny blue handbag with dual handles and a zip closure.,Blue,6,49.73,2624.jpg,https://drive.google.com/file/d/1aRAtHM5lM5A20W_0llumoEqfs5X84ysc/view?usp=drivesdk
2625,Pink Handbag,Clothing,M,A shiny pink handbag with dual handles and a front zipper pocket.,Pink,6,39.06,2625.jpg,https://drive.google.com/file/d/1i3k3oG1Qtx70xTUm3ndsLCHB4f7cJ0lV/view?usp=drivesdk
2626,Men's Black Shorts,Clothing,M,A pair of black casual shorts with a drawstring waist.,Black,29,27.58,2626.jpg,https://drive.google.com/file/d/1twdakyG-J9LxWVNUVT2Eve14dLM7pwKM/view?usp=drivesdk
2627,Black Silver Bangles,Clothing,L,A set of black and silver bangles with various textures and patterns.,Black,14,30.39,2627.jpg,https://drive.google.com/file/d/1eV3hDc4-yGLITanjwsyPvtAly4z0UDu6/view?usp=drivesdk
2628,Puma Polo,Clothing,S,A white short-sleeve polo shirt with black piping detail and a Puma logo on the chest.,White,10,13.58,2628.jpg,https://drive.google.com/file/d/14Bhlom0vklFeRc57_DJXrYePCr2lBKqY/view?usp=drivesdk
2629,Mandarin Collar Shirt,Clothing,L,A beige long-sleeve shirt with a mandarin collar and buttoned chest pockets.,Beige,41,14.55,2629.jpg,https://drive.google.com/file/d/1_QFFLgHukdxIvge2L4fJNs1xMIaIv7_F/view?usp=drivesdk
2630,Striped Shirt,Clothing,S,A light blue long-sleeve shirt with subtle vertical stripes and a front pocket.,Light Blue,46,18.75,2630.jpg,https://drive.google.com/file/d/13TvDr4i9020m9Qi7LqiZpuHTLhovqpfy/view?usp=drivesdk
2631,H Logo Cufflinks,Clothing,XL,Silver cufflinks featuring a black enamel H-shaped design.,Black,36,40.37,2631.jpg,https://drive.google.com/file/d/15OAfGPZ4gAIUKM1025ZYCmWAqwvu2j48/view?usp=drivesdk
2632,Square Cufflinks,Clothing,M,Silver cufflinks with a black square gemstone centerpiece.,Black,18,48.66,2632.jpg,https://drive.google.com/file/d/1Remu5qXjS2EtroZEOQV2aQRk-Sjtj-Nc/view?usp=drivesdk
2633,Square Cufflinks,Clothing,M,Square-shaped cufflinks with black textured metal and blue gemstone accents.,Black,4,31.48,2633.jpg,https://drive.google.com/file/d/1fL--l76FipTnANyrs_MIquqlPs3kSDq3/view?usp=drivesdk
2634,Rectangular Cufflinks,Clothing,S,Rectangular cufflinks with blue accents and embedded clear crystals.,Silver,31,17.31,2634.jpg,https://drive.google.com/file/d/1lf4DLFrFiiP31hchx4-A3XlI9oUVQhkV/view?usp=drivesdk
2635,Geometric Cufflinks,Clothing,XL,Silver cufflinks with black triangular enamel and embedded clear stones.,Silver,36,20.94,2635.jpg,https://drive.google.com/file/d/1LbuU_TY8TZ42C53VCgzvfoMTlbwpLK84/view?usp=drivesdk
2636,Textured Tie,Clothing,M,A light purple textured necktie with a subtle checkered pattern.,Purple,39,28.68,2636.jpg,https://drive.google.com/file/d/17NoXxzRTGSO_4ZXxPqFtkjp-PwKZlTP-/view?usp=drivesdk
2637,Patterned Neck Tie,Clothing,S,A white neck tie featuring a subtle checkered pattern.,White,31,46.42,2637.jpg,https://drive.google.com/file/d/1XGPsIooTfklpFAu5XU4c367lxzF151p8/view?usp=drivesdk
2638,Gray Neck Tie,Clothing,XL,A gray neck tie with a black dotted border.,Gray,19,45.62,2638.jpg,https://drive.google.com/file/d/10hQX3JSMklrxVcEX3EgLEaTSxjNqr3Ix/view?usp=drivesdk
2639,Patterned Tie,Clothing,M,A red tie featuring a subtle geometric and swirl pattern throughout.,Red,38,18.62,2639.jpg,https://drive.google.com/file/d/1CNQLIAMgCcb8p9z5wvvhk-sJbikkDEny/view?usp=drivesdk
2640,Patterned Neck Tie,Clothing,M,A slim neck tie with a red and black pattern featuring small circular designs.,Red,40,33.61,2640.jpg,https://drive.google.com/file/d/1o-ja2-FncbBFp02KuQAc4giL0HWqGbGa/view?usp=drivesdk
2641,Suede Loafers,Clothing,L,Black suede loafers with white stitching and a low profile design.,Black,11,24.39,2641.jpg,https://drive.google.com/file/d/18STpsLc5n0R45Oq-bHmi-htgdXltw2Tp/view?usp=drivesdk
2642,Strappy Sandal,Clothing,S,A beige strappy sandal with a textured pattern and a buckle closure.,Beige,30,21.95,2642.jpg,https://drive.google.com/file/d/1bW2aRFUfQ7wtorlnJnhrC1lcNHbeDWZM/view?usp=drivesdk
2643,Colorblock Jacket,Clothing,M,A casual hooded jacket featuring a black front and brown sleeves with a zip closure.,Black,8,16.88,2643.jpg,https://drive.google.com/file/d/1qzMk_9Qj7k0ocmVcGqxGUWMXrl9hOGmh/view?usp=drivesdk
2644,Hooded Jacket,Clothing,L,"A men's hooded jacket with a zip and velcro closure, featuring a two-tone design.",Olive,38,43.86,2644.jpg,https://drive.google.com/file/d/1wRjm1OmDCQeBSFniqcVUt-I_VwwlzCrC/view?usp=drivesdk
2645,Hooded Jacket,Clothing,S,A casual hooded jacket with red and black stripes on the chest and red accents on the sleeves.,Beige,11,46.6,2645.jpg,https://drive.google.com/file/d/1KPcq4dIPp1MzL7L4u1NkV8W7R7SCpWAQ/view?usp=drivesdk
2646,Colorblock Jacket,Clothing,S,A navy blue jacket with red and white colorblock stripes and a hood.,Navy Blue,35,25.25,2646.jpg,https://drive.google.com/file/d/1P0ncaPQQvwbh86tiYTIjBy-MpyFkFd7v/view?usp=drivesdk
2647,puffer jacket,Clothing,M,A black quilted puffer jacket with a front zipper and a high collar.,Black,7,38.35,2647.jpg,https://drive.google.com/file/d/1CyqZ5hYN9Po3fg2QzXCrh8jDhy1ZKkc0/view?usp=drivesdk
2648,Casual Jacket,Clothing,S,A casual zip-up jacket with buttoned pockets and a stand collar.,Dark Green,29,16.17,2648.jpg,https://drive.google.com/file/d/1Ar6-2HR8TrsesUwox9iy9zfJrxrABxZL/view?usp=drivesdk
2649,Casual Jacket,Clothing,XL,A men's casual jacket with front pockets and a zipper closure.,Black,1,16.77,2649.jpg,https://drive.google.com/file/d/1KRpt1IpcDlGkLlOV6npfQ1RMgjRLqm4A/view?usp=drivesdk
2650,Casual Jacket,Clothing,XL,A men's casual jacket with front pockets and a zipper closure.,Olive Green,23,47.62,2650.jpg,https://drive.google.com/file/d/1w2zlU-vqdp9xo3lmXaXcVRBcszNa6hxl/view?usp=drivesdk
2651,Quilted Jacket,Clothing,XL,Men's hooded quilted jacket with front zipper and patch detailing.,Black,23,43.52,2651.jpg,https://drive.google.com/file/d/1RNK_8wK5OJQB0RfXP_kJ7gOPhIyiKVBr/view?usp=drivesdk
2652,Hooded Puffer Jacket,Clothing,L,A navy blue hooded puffer jacket with a red inner lining and a front zipper closure.,Navy Blue,33,31.42,2652.jpg,https://drive.google.com/file/d/1cut6aKPCJwXC7yTuINYf1c0TtEuKh88f/view?usp=drivesdk
2653,Hooded Jacket,Clothing,M,A black hooded jacket with a front zipper and embroidered logo on the chest.,Black,42,11.23,2653.jpg,https://drive.google.com/file/d/1yaUSG03HoCDuoEC1zndCKhvmmS-k1Nti/view?usp=drivesdk
2654,Hooded Jacket,Clothing,S,A dark green hooded jacket with a front zipper and side pockets.,Green,36,17.5,2654.jpg,https://drive.google.com/file/d/1gBQpBJw9e7i_HrTRm-X6k5BVpY7jr3vy/view?usp=drivesdk
2655,Black Jacket,Clothing,XL,A black zip-up jacket with a high collar and multiple pockets.,Black,24,44.99,2655.jpg,https://drive.google.com/file/d/1XOEOHNTXQ2vVK98eIfUP1jYbB-ItICPg/view?usp=drivesdk
2656,Men's Bomber Jacket,Clothing,S,A black zip-up bomber jacket with ribbed cuffs and multiple pockets.,Black,16,46.96,2656.jpg,https://drive.google.com/file/d/1veD5X_NyZAOcnGo7PsLti_fVG5pkAslg/view?usp=drivesdk
2657,Colorblock Bomber,Clothing,L,A stylish bomber jacket featuring a black body with white sleeves and striped ribbed cuffs and hem.,Black,9,13.4,2657.jpg,https://drive.google.com/file/d/1-8BkLqCJMgai9-pau5dLe2w2PLpeIIRR/view?usp=drivesdk
2658,Bomber Jacket,Clothing,L,"A men's bomber jacket with a zip-up front and ribbed cuffs, featuring a patch on the sleeve.",Olive Green,22,38.93,2658.jpg,https://drive.google.com/file/d/1BCI6V00lShB1QUNW41zMJgTsoIGR9a6x/view?usp=drivesdk
2659,Reversible Vest,Clothing,M,A sleeveless reversible vest with a quilted navy blue side and a black checkered side.,Navy Blue,16,22.43,2659.jpg,https://drive.google.com/file/d/1yR62NG8rv0MYC1F9BEdnyB3yBiJjyJot/view?usp=drivesdk
2660,Casual Jacket,Clothing,L,A dark brown casual jacket with a front zipper and multiple buttoned pockets.,Brown,9,48.51,2660.jpg,https://drive.google.com/file/d/1VcRWb7-KXNlQ6all64e0Rhz_RZyr0Ina/view?usp=drivesdk
2661,Men's Bomber Jacket,Clothing,L,"A men's bomber jacket with a zip closure, multiple front pockets, and elastic cuffs.",Olive Green,22,38.96,2661.jpg,https://drive.google.com/file/d/1MESOZ7vP1E_SqHaEdc956bw-cp-aU6fu/view?usp=drivesdk
2662,Black Jacket,Clothing,XL,A black zip-up jacket with buttoned pockets and a high collar.,Black,43,37.17,2662.jpg,https://drive.google.com/file/d/10ClAKiSvoD-TY0pVFM2I5ef6MVptG9_Z/view?usp=drivesdk
2663,Black Jacket,Clothing,L,A black zip-up jacket with multiple front pockets and a high collar.,Black,15,25.13,2663.jpg,https://drive.google.com/file/d/1B6XMuSdARxxGILZbctw1AgH9tuIQBFI-/view?usp=drivesdk
2664,Black Jacket,Clothing,S,A black zip-up jacket with buttoned flap pockets and a stand collar.,Black,50,27.06,2664.jpg,https://drive.google.com/file/d/1qHWc_NNjQeWU9dRHhzQfc1sTOr0pNOhG/view?usp=drivesdk
2665,Checkered Jacket,Clothing,M,A white jacket with black checkered pattern and black cuffs and collar.,White,38,47.81,2665.jpg,https://drive.google.com/file/d/11k0m-kUZqIhvT3QmuFzHnrOgpT_bwEYo/view?usp=drivesdk
2666,Leather Loafers,Clothing,L,A pair of brown leather slip-on loafers with a low heel and sleek design.,Brown,33,13.44,2666.jpg,https://drive.google.com/file/d/1SUSndUvLi7khVXgJcrOtz44z7BMsQUIC/view?usp=drivesdk
2667,Adidas Sneakers,Clothing,M,White Adidas sneakers with pink and gray stripes and laces.,White,24,32.73,2667.jpg,https://drive.google.com/file/d/1OkmCfusgbj7Kh3n0IVjUQt9rC6JIxOda/view?usp=drivesdk
2668,Leather Loafers,Clothing,XL,Black leather slip-on loafers with detailed stitching.,Black,41,37.53,2668.jpg,https://drive.google.com/file/d/1EJlXRTv6YDNhHwD9Qow2g8X1Imcy0prl/view?usp=drivesdk
2669,Leather Dress Shoe,Clothing,M,A brown leather lace-up dress shoe with a black sole and low heel.,Brown,7,29.91,2669.jpg,https://drive.google.com/file/d/1vS3N18wmCZCss6m3XnibN3eN-92LC0qs/view?usp=drivesdk
2670,Slip-On Loafer,Clothing,XL,A casual slip-on loafer shoe with a stitched design and elastic side panel for easy wear.,Green,46,10.7,2670.jpg,https://drive.google.com/file/d/1vVVifPmQc-74s1Ir2wMblbIp346FgBr2/view?usp=drivesdk
2671,Formal Loafers,Clothing,L,Shiny black formal loafers with a sleek design and low heel.,Black,33,38.99,2671.jpg,https://drive.google.com/file/d/1UfXM_d65DOlzUJyitt_utlXqaIc6cL0q/view?usp=drivesdk
2672,Elegant Wristwatch,Clothing,M,A gold-tone wristwatch with a maroon dial featuring leaf motifs and crystal embellishments.,Gold,15,41.42,2672.jpg,https://drive.google.com/file/d/1R-MhYVXyp9tL7zlwaj46H8d-geZWbuZS/view?usp=drivesdk
2673,Diamond Dial Watch,Clothing,M,A stylish wristwatch with a diamond-shaped black dial and a silver metal strap.,Silver,49,19.8,2673.jpg,https://drive.google.com/file/d/13rK3WuDO3YU9ol38_f2hng5CeZVslusY/view?usp=drivesdk
2674,Leather Strap Watch,Clothing,S,A rectangular silver dial wristwatch with a brown leather strap.,Brown,47,33.29,2674.jpg,https://drive.google.com/file/d/1X34X-QDid70QWf8Ss8esYNaZCjzSMeNm/view?usp=drivesdk
2675,Black Mesh Watch,Clothing,M,A black wristwatch with a mesh strap and a square dial featuring white markers and a date display.,Black,7,26.58,2675.jpg,https://drive.google.com/file/d/1Hik3ENemfaqWLkvIvayTVLbGtsYpzl2M/view?usp=drivesdk
2676,Butterfly Watch,Clothing,L,"A stylish wristwatch with a black leather strap, silver rectangular case adorned with crystals, and a white dial featuring a blue butterfly design.",Black,7,27.07,2676.jpg,https://drive.google.com/file/d/1Orz3fGZ_IuGvgYpvBFkATZ-4bHQxcFbb/view?usp=drivesdk
2677,Casual Shirt,Clothing,S,A long-sleeve casual shirt with rolled-up sleeves and button-down front.,Brown,35,39.25,2677.jpg,https://drive.google.com/file/d/1MKEHRJxpB6Rz9ppRWwMo6Fko37MjclRO/view?usp=drivesdk
2678,Plaid Shirt,Clothing,M,A long-sleeve button-up shirt with a red and black plaid pattern.,Red,48,48.6,2678.jpg,https://drive.google.com/file/d/1BvzoOwNwQhKqj_ubXckijLA5iGWdrmk7/view?usp=drivesdk
2679,Crystal Accent Ring,Clothing,XL,A silver ring featuring black and clear crystal accents in a wave design.,Silver,18,33.67,2679.jpg,https://drive.google.com/file/d/1ukbBATwhHKebZipMprmLnkigtS-D3DdX/view?usp=drivesdk
2680,Crystal Ring,Clothing,XL,A silver ring adorned with multiple clear crystals.,Silver,48,49.95,2680.jpg,https://drive.google.com/file/d/1oQ2VR34Q7RW-WlroRP_LMGNqw6iIsIHu/view?usp=drivesdk
2681,Gold Necklace,Clothing,XL,A delicate gold chain necklace with a small decorative pendant featuring embedded stones.,Gold,5,35.7,2681.jpg,https://drive.google.com/file/d/1kpXPS3zSljwQuRmSmALpA1ZR_sQ1GxHX/view?usp=drivesdk
2682,Pendant Necklace,Clothing,L,A silver chain necklace featuring a circular pendant adorned with small crystals and a teardrop-shaped blue gemstone.,Silver,20,26.37,2682.jpg,https://drive.google.com/file/d/1wllVPhj_eCUgJJ81U12yrYRG8x3d5AvX/view?usp=drivesdk
2683,Silver Necklace,Clothing,L,A silver chain necklace with three interlocking marquise-shaped pendants.,Silver,50,42.64,2683.jpg,https://drive.google.com/file/d/16-LjywA8OB7qguUHZWChFoW5jl0Fs-q1/view?usp=drivesdk
2684,Silver Necklace,Clothing,M,A silver chain necklace with a teardrop-shaped pendant adorned with small crystals.,Silver,29,16.96,2684.jpg,https://drive.google.com/file/d/1yNabAHutvKarCBb4H4bEawxaScs0buxb/view?usp=drivesdk
2685,Silver Hoop Earrings,Clothing,XL,Small silver hoop earrings adorned with clear gemstones.,Silver,45,39.69,2685.jpg,https://drive.google.com/file/d/17TpPwLSqWC6ePTGLB9ng51qJvCsImdr3/view?usp=drivesdk
2686,Diamond Earrings,Clothing,M,Elegant drop earrings featuring a delicate diamond-studded design.,Silver,43,26.66,2686.jpg,https://drive.google.com/file/d/1QX_xMTjSn-yFDkqJCWAK4q7nUX5-YT-D/view?usp=drivesdk
2687,Diamond Earrings,Clothing,L,A pair of elegant silver earrings adorned with small round diamonds.,Silver,27,22.11,2687.jpg,https://drive.google.com/file/d/1G0C2BkBphyOc47Pb250Sht9KZV0BvADR/view?usp=drivesdk
2688,Diamond Earrings,Clothing,S,Elegant silver earrings with a twisted design and embedded diamonds.,Silver,26,30.48,2688.jpg,https://drive.google.com/file/d/1qHXMSpXoUUNNmYw_iBRQ3ECvrgvJ72II/view?usp=drivesdk
2689,Crystal Bar Bracelet,Clothing,XL,A black cord bracelet featuring a silver bar adorned with clear crystals.,Black,18,12.16,2689.jpg,https://drive.google.com/file/d/12Wz2inB72yMQOrGHQeNFsU9ujuahUpye/view?usp=drivesdk
2690,Rectangular Cufflinks,Clothing,XL,A pair of rectangular-shaped cufflinks with a purple gemstone design.,Purple,33,41.97,2690.jpg,https://drive.google.com/file/d/13n4NJMpB7z2J7WGftMWWKvmUwScSRDQ9/view?usp=drivesdk
2691,Square Cufflinks,Clothing,S,Silver square cufflinks with four small embedded crystals arranged diagonally.,Silver,32,31.32,2691.jpg,https://drive.google.com/file/d/1K29NAD9pAjhzV3h3uHgE68VMtkv6jBSL/view?usp=drivesdk
2692,Striped Cufflinks,Clothing,M,Rectangular silver cufflinks with black horizontal stripes.,Silver,11,45.72,2692.jpg,https://drive.google.com/file/d/1ZhJsa18Hkt4vayVHayvdcmRqEwzLdlK3/view?usp=drivesdk
2693,Striped Saree,Clothing,M,A pink and purple striped saree with small floral motifs and a green patterned border.,Pink,34,25.32,2693.jpg,https://drive.google.com/file/d/1oNCDwNQaUBkaAR-iEdDit3Yba0lrF70u/view?usp=drivesdk
2694,Floral Border Saree,Clothing,S,A red saree with a floral patterned beige border and small embellishments.,Red,25,39.9,2694.jpg,https://drive.google.com/file/d/1jtLxD9yZAmEg0FCNjSQBgyZg3UZ8anMV/view?usp=drivesdk
2695,Red Black Saree,Clothing,M,A red saree with black floral patterns and a black lace border.,Red,5,41.56,2695.jpg,https://drive.google.com/file/d/1AwRZSrAkZny3FU_aMZpslOPscBaot3RO/view?usp=drivesdk
2696,Embroidered Saree,Clothing,L,A traditional Indian saree featuring intricate embroidery with a combination of orange and purple colors.,Orange,6,21.17,2696.jpg,https://drive.google.com/file/d/1bVwX85AhNA9FWlPPp5QqisdRz64ERfAj/view?usp=drivesdk
2697,Embroidered Saree,Clothing,S,A traditional embroidered saree with a maroon base and an orange pallu featuring intricate floral designs.,Maroon,10,14.8,2697.jpg,https://drive.google.com/file/d/1ahNh1_HWyW7TNHwf034kLWvGRahEw3E-/view?usp=drivesdk
2698,Embroidered Saree,Clothing,L,A traditional saree featuring intricate embroidery with a combination of red and blue colors.,Red,43,10.31,2698.jpg,https://drive.google.com/file/d/1F9_KFcGjmLRJXPC56CFn-bJ3NU4Fc6t8/view?usp=drivesdk
2699,Plaid Shirt,Clothing,S,A short-sleeve button-up shirt featuring a purple and white plaid pattern.,Purple,31,21.09,2699.jpg,https://drive.google.com/file/d/1CeVqniRrxvT0XCTjHtRFqmsFPERTC5cS/view?usp=drivesdk
2700,Embroidered Saree,Clothing,L,A brown saree with intricate green and gold embroidery and a matching green embroidered blouse.,Brown,17,12.35,2700.jpg,https://drive.google.com/file/d/1Ex1TuJkRngv9nP092u-TDWU0q_CCpdnn/view?usp=drivesdk
2701,Embroidered Saree,Clothing,L,A traditional saree featuring intricate embroidery with a sheer brown pallu and a dark green base with patterns.,Brown,17,25.86,2701.jpg,https://drive.google.com/file/d/1RXgjrnpOMOszEq4JIuW_fj51WDDcG4sU/view?usp=drivesdk
2702,Embroidered Saree,Clothing,M,"A brown saree with intricate golden embroidery and a green border, paired with a matching blouse.",Brown,26,30.04,2702.jpg,https://drive.google.com/file/d/1Bs_1lKraeVu8byyzfs0hYT_O5fSYSiFO/view?usp=drivesdk
2703,Embroidered Saree,Clothing,L,A pink embroidered saree with floral patterns and a matching blouse.,Pink,11,22.65,2703.jpg,https://drive.google.com/file/d/1vCEnvA72si1JPQFT8As00__3LWEF5Jk9/view?usp=drivesdk
2704,Green Saree,Clothing,M,A traditional green saree with intricate golden patterns and borders.,Green,28,38.32,2704.jpg,https://drive.google.com/file/d/1LKXnIbSL5b6Fd0DUyNdziqvA0hG_TiGL/view?usp=drivesdk
2705,Embroidered Saree,Clothing,L,A traditional embroidered saree with intricate patterns and a contrasting border.,Maroon,13,26.74,2705.jpg,https://drive.google.com/file/d/12E5qXQoV0ED-qx8Vi25Y-bAwjzSH0g1n/view?usp=drivesdk
2706,Embroidered Saree,Clothing,S,A sheer embroidered saree with a blend of green and maroon colors and intricate floral designs.,Green,43,29.35,2706.jpg,https://drive.google.com/file/d/1Jw1bXm8MImzqalG7rY79MIyuEoEuzrfp/view?usp=drivesdk
2707,Embroidered Saree,Clothing,XL,A traditional saree featuring red and black colors with intricate floral embroidery and a sheer pallu.,Red,41,25.82,2707.jpg,https://drive.google.com/file/d/1MK31hCp__SDkR1IcloGIoUC0fgKPkYE4/view?usp=drivesdk
2708,Embroidered Saree,Clothing,XL,An orange saree with golden embroidered floral patterns and a maroon border.,Orange,20,42.04,2708.jpg,https://drive.google.com/file/d/1kaQcP6BWY_2RjgBRTeOtfx3prpCMl9PJ/view?usp=drivesdk
2709,Embroidered Saree,Clothing,XL,A brown saree with intricate golden floral embroidery and a green border.,Brown,10,30.46,2709.jpg,https://drive.google.com/file/d/1dGzehN6mKUA-XaO--Pg86p05Uzum-ZNw/view?usp=drivesdk
2710,Embroidered Saree,Clothing,XL,"A traditional saree featuring intricate floral embroidery with a combination of cream, black, red, and green colors.",Cream,20,17.35,2710.jpg,https://drive.google.com/file/d/1tdB2A17R53K6dGU8aOkiKmXN_WbHYXHD/view?usp=drivesdk
2711,Embroidered Saree,Clothing,M,A brown and mustard embroidered saree with floral patterns and a decorative border.,Brown,5,12.06,2711.jpg,https://drive.google.com/file/d/1b4FqI4fBIlyQi9_OGQqSyRHjP2RBQRem/view?usp=drivesdk
2712,Printed Saree,Clothing,L,A colorful printed saree with a predominantly purple base and multicolor patterns.,Purple,37,21.14,2712.jpg,https://drive.google.com/file/d/1_cHQJ7SUj_IsBndCIBXMlA33ze6VswfP/view?usp=drivesdk
2713,Floral Purple Saree,Clothing,M,A purple saree featuring vibrant floral and abstract patterns with a sheer texture.,Purple,34,45.92,2713.jpg,https://drive.google.com/file/d/1v1bF64NA61h_6BjfXeqApDfI_vKxuuee/view?usp=drivesdk
2714,Printed Saree,Clothing,XL,"A colorful saree featuring a mix of orange, purple, and teal with floral and circular patterns.",Orange,19,15.45,2714.jpg,https://drive.google.com/file/d/19f6XC02qFBc69Herz8-XLBL5yx-XNoWA/view?usp=drivesdk
2715,Printed Saree,Clothing,M,A colorful printed saree with geometric patterns and a sheer pallu.,Blue,22,48.56,2715.jpg,https://drive.google.com/file/d/1WOql1cpdx3hn860aJLvCexFb2BdHZGL6/view?usp=drivesdk
2716,Printed Saree,Clothing,M,A traditional saree featuring a green and yellow floral and striped print.,Green,9,26.63,2716.jpg,https://drive.google.com/file/d/1hfzyri3Uz-rUrer8hNQagoO8AABLrars/view?usp=drivesdk
2717,Embroidered Lehenga,Clothing,S,A traditional embroidered lehenga with intricate floral patterns and a sheer dupatta.,Beige,23,38.72,2717.jpg,https://drive.google.com/file/d/1-0hd54-d_VBXRCAB_f94NP897CUyzeRW/view?usp=drivesdk
2718,Embroidered Lehenga,Clothing,L,"A traditional red lehenga with intricate gold embroidery, paired with a matching blouse and dupatta.",Red,0,41.09,2718.jpg,https://drive.google.com/file/d/1-i7VNJsIYIhppAVVu3zn7omiIz-YuMX0/view?usp=drivesdk
2719,Gold Necklace Set,Clothing,S,"A gold necklace with a curved pendant adorned with clear stones, paired with matching stud earrings.",Gold,39,46.98,2719.jpg,https://drive.google.com/file/d/1LTIdUegvNN_2YVcupXXRyTz16r9WeOxB/view?usp=drivesdk
2720,Gold Bracelet,Clothing,XL,A gold bracelet adorned with small flower-shaped crystal embellishments.,Gold,50,32.38,2720.jpg,https://drive.google.com/file/d/11_IBA2mepm0tx6lDYoJei6H_skawa4VQ/view?usp=drivesdk
2721,Gold Bracelet,Clothing,S,A gold bracelet featuring a twisted design with embedded crystals.,Gold,5,21.66,2721.jpg,https://drive.google.com/file/d/1SPHgDOnoUs4ojdR5vlsgNbaZJumL5I-0/view?usp=drivesdk
2722,Striped Tunic,Clothing,S,"A short-sleeve, V-neck tunic with horizontal multicolor stripes.",Blue,47,41.26,2722.jpg,https://drive.google.com/file/d/1j-Sed3tR6YhY64ELZZzGVKayE7JUb8qn/view?usp=drivesdk
2723,Floral Halter Dress,Clothing,M,A sleeveless halter dress with a floral print and gathered waist.,White,34,23.86,2723.jpg,https://drive.google.com/file/d/15GDugyiG-nTSLmBvKX1NaeZVBrKpe0Yw/view?usp=drivesdk
2724,Casual Shirt,Clothing,M,A long-sleeve casual shirt with a button-down front and a chest pocket.,Green,1,44.57,2724.jpg,https://drive.google.com/file/d/1lbXmfpQtU0LVxcKllZ4Dkz0PUKrkswnU/view?usp=drivesdk
2725,Casual Shirt,Clothing,L,A long-sleeve casual shirt with button-down front and a small logo on the chest.,Black,21,44.87,2725.jpg,https://drive.google.com/file/d/1hdUb5a5v00cX-LKFn1mYk1VgsOU1BL3a/view?usp=drivesdk
2726,Striped Shirt,Clothing,M,"A long-sleeve, button-up shirt with thin vertical stripes and a front pocket.",Black,29,26.28,2726.jpg,https://drive.google.com/file/d/1jEXlnne4XJTZBPpdZ8yfxEn9L5SPktJq/view?usp=drivesdk
2727,Sleeveless Dress,Clothing,M,"A sleeveless, button-front dress with a gathered waist in a light peach color.",Peach,4,45.87,2727.jpg,https://drive.google.com/file/d/1Bnoh15YRKyOa6XJpvbXNl26vfo_tCmLX/view?usp=drivesdk
2728,Blue Maxi Dress,Clothing,XL,A sleeveless blue maxi dress with thin straps and a front slit.,Blue,13,11.16,2728.jpg,https://drive.google.com/file/d/12lwg0IZu5aAb2bqh26XZNZICAXalcE3P/view?usp=drivesdk
2729,Abstract Print Dress,Clothing,L,A knee-length dress featuring an abstract multicolor print with a draped neckline.,Black,34,24.55,2729.jpg,https://drive.google.com/file/d/1LU9Bwd8jdA3-0izW_TqXVgZkM-QRUHdb/view?usp=drivesdk
